Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Banda ancha fija,Dial up,Accesos por cada 100 hogares,Accesos por cada 100 hab
2021,2,Neuquén,30083.0,72690.0,15619.0,19218.0,640.0,137877,373.0,69.14021084638621,20.58023612564588
2021,2,Río Negro,48189.0,43761.0,18727.0,15031.0,18376.0,143583,501.0,61.94204057417748,19.052051860128394
2021,2,Salta,51396.0,96016.0,32050.0,5724.0,6453.0,191637,2.0,54.930090174788894,13.303441391384512
2021,2,San Juan,40072.0,12369.0,6673.0,11372.0,8447.0,78677,256.0,39.28402570062062,10.00671906693712
2021,2,San Luis,8417.0,11308.0,28.0,66860.0,36205.0,122670,148.0,83.47810720063075,23.89055527674358
2021,2,Santa Cruz,12347.0,22967.0,6328.0,4269.0,3071.0,48785,197.0,44.01491665543425,13.096756425784957
2021,2,Santa Fe,256741.0,431915.0,90424.0,43997.0,17523.0,840449,151.0,75.06878626293008,23.60478745301367
2021,2,Santiago Del Estero,20734.0,83770.0,909.0,5081.0,3596.0,114089,1.0,46.557275364921054,11.554388875216853
2021,2,Tierra Del Fuego,12853.0,22504.0,6.0,14.0,316.0,35404,289.0,67.88580775229184,20.126647945777083
2021,2,Tucumán,110429.0,48359.0,71683.0,1837.0,743.0,233026,25.0,54.928196510348045,13.606163819728007
2021,1,Buenos Aires,629679.0,2452056.0,821597.0,98806.0,57864.0,4054936,5066.0,69.10524076185938,22.998353975762015
2021,1,Capital Federal,159805.0,1145093.0,39980.0,5559.0,29236.0,1378283,1390.0,108.4199392232935,44.82699016464177
2021,1,Catamarca,26316.0,4409.0,18688.0,322.0,2233.0,51967,1.0,48.899092927848244,12.438278918256517
2021,1,Chaco,43214.0,61251.0,25426.0,8004.0,1875.0,139767,3.0,43.13649241708794,11.528896477487843
2021,1,Chubut,45501.0,40960.0,3444.0,23723.0,18712.0,131515,825.0,68.9942808881567,21.147838315076264
2021,1,Córdoba,260350.0,444695.0,134634.0,54137.0,17065.0,910826,55.0,78.59028062380018,24.061371645661506
2021,1,Corrientes,49160.0,62876.0,3337.0,5949.0,5303.0,126622,3.0,42.664128438821415,11.234115869536096
2021,1,Entre Ríos,83688.0,118424.0,16846.0,20836.0,12169.0,251950,13.0,60.439449728342346,18.070581721504354
2021,1,Formosa,20663.0,11412.0,2562.0,15669.0,380.0,50686,0.0,32.732955756327215,8.330895284429907
2021,1,Jujuy,32254.0,54324.0,17322.0,2677.0,3879.0,110456,0.0,55.63244789620541,14.226045966500736
2021,1,La Pampa,8946.0,58711.0,15779.0,12369.0,1300.0,96989,116.0,81.77676345752207,26.943299898725044
2021,1,La Rioja,17363.0,34984.0,1.0,250.0,30.0,52625,3.0,49.80693519079345,13.258360163449572
2021,1,Mendoza,91844.0,69295.0,38619.0,18332.0,833.0,218308,615.0,39.153661528996416,10.926002451479471
2021,1,Misiones,48292.0,82339.0,7064.0,4796.0,6896.0,149387,0.0,43.172438905971845,11.758811611223322
2021,1,Neuquén,30223.0,70457.0,14171.0,17752.0,632.0,132862,373.0,66.84208942045272,19.895917331182986
2021,1,Río Negro,48777.0,42192.0,17828.0,13994.0,18377.0,140667,501.0,60.87924030325769,18.724905657874665
2021,1,Salta,54768.0,89187.0,31498.0,5669.0,6452.0,187572,2.0,53.93001926339093,13.061128426236175
2021,1,San Juan,40072.0,11589.0,6671.0,11482.0,8453.0,78011,256.0,39.055194335357605,9.948368694803314
2021,1,San Luis,8417.0,10678.0,28.0,63826.0,36205.0,119006,148.0,81.23730177127507,23.24883515831701
2021,1,Santa Cruz,12347.0,23089.0,5975.0,4264.0,390.0,45868,197.0,41.64783103990742,12.391825403443834
2021,1,Santa Fe,277012.0,421480.0,70976.0,39140.0,17519.0,825990,137.0,73.91656407026184,23.242382186130484
2021,1,Santiago Del Estero,26468.0,75849.0,570.0,5158.0,3596.0,111640,1.0,45.67308282365455,11.334871169032645
2021,1,Tierra Del Fuego,12853.0,27247.0,6.0,0.0,316.0,40133,289.0,77.34935609177366,22.9312154304354
2021,1,Tucumán,147199.0,12185.0,69954.0,1834.0,740.0,231890,22.0,54.81892254125389,13.57896382467824
2020,4,Buenos Aires,635651.0,2441248.0,804991.0,93444.0,57927.0,4028195,5066.0,68.97702220170737,22.90151153254686
2020,4,Capital Federal,163060.0,1142528.0,39890.0,4815.0,29237.0,1378140,1390.0,108.31107489043508,44.833968426782796
2020,4,Catamarca,26870.0,5115.0,17856.0,322.0,2233.0,52395,1.0,49.40688354549741,12.567459308545084
2020,4,Chaco,44332.0,61200.0,23687.0,7997.0,1875.0,139088,3.0,43.030788649779105,11.50064617804086
2020,4,Chubut,45703.0,39756.0,3040.0,23363.0,18712.0,129749,825.0,68.35189915825622,20.950871174621614
2020,4,Córdoba,267396.0,439322.0,125620.0,52827.0,17536.0,902646,55.0,78.07960876338194,23.904978675681004
2020,4,Corrientes,50102.0,61495.0,3146.0,5626.0,5290.0,125656,3.0,42.42828394694903,11.172002734788627
2020,4,Entre Ríos,85683.0,113670.0,15653.0,20206.0,12169.0,247368,13.0,59.47430676097378,17.78197083072765
2020,4,Formosa,21264.0,10789.0,2432.0,15341.0,380.0,50206,0.0,32.487381907596735,8.268390853815193
2020,4,Jujuy,32850.0,52815.0,15639.0,1077.0,3470.0,105851,0.0,53.45659123390888,13.669623117135359
2020,4,La Pampa,9009.0,58945.0,15432.0,12194.0,1315.0,96779,116.0,81.76793248945148,26.940422171804798
2020,4,La Rioja,17513.0,34984.0,1.0,250.0,30.0,52775,3.0,50.11061211701148,13.339129511730942
2020,4,Mendoza,91842.0,68364.0,36083.0,18331.0,833.0,214838,615.0,38.62957896227819,10.779753857792285
2020,4,Misiones,49462.0,79855.0,6589.0,4359.0,6896.0,147161,0.0,42.64411416119227,11.614898792582805
2020,4,Neuquén,30468.0,70614.0,13732.0,17689.0,632.0,132762,373.0,67.00234522048092,19.943555550895127
2020,4,Río Negro,48991.0,42022.0,17826.0,13994.0,18377.0,140709,501.0,61.088615480454756,18.789319055171752
2020,4,Salta,56659.0,87817.0,30604.0,5858.0,6452.0,187388,2.0,54.04275200147659,13.088389057411085
2020,4,San Juan,40072.0,7004.0,6599.0,10468.0,8453.0,72340,256.0,36.32088215575813,9.251858120163535
2020,4,San Luis,8417.0,11767.0,27.0,63019.0,36205.0,119287,148.0,81.67947806105701,23.375314368474104
2020,4,Santa Cruz,12347.0,19657.0,1041.0,4659.0,2970.0,40477,197.0,36.99957245908797,11.008682660661702
2020,4,Santa Fe,287271.0,414746.0,62692.0,38712.0,17392.0,820676,137.0,73.58073807267776,23.136769743176906
2020,4,Santiago Del Estero,26812.0,70522.0,570.0,5169.0,3596.0,106668,1.0,43.749256620689934,10.857437164805166
2020,4,Tierra Del Fuego,12853.0,26439.0,6.0,0.0,316.0,39325,289.0,76.26583496977399,22.609569143137627
2020,4,Tucumán,149322.0,11150.0,68043.0,1834.0,740.0,231067,22.0,54.78340441369959,13.57016980842894
2020,3,Buenos Aires,653930.0,2384557.0,749087.0,94162.0,55541.0,3932211,5066.0,67.65618983090923,22.410088053440287
2020,3,Capital Federal,170375.0,1129573.0,39417.0,3936.0,29374.0,1371285,1390.0,107.6759011657323,44.62274289719256
2020,3,Catamarca,26868.0,3690.0,16857.0,261.0,2228.0,49903,1.0,47.15709898417198,11.995288801288368
2020,3,Chaco,45745.0,58825.0,20675.0,6706.0,2003.0,133951,3.0,41.54192057806515,11.102767361905425
2020,3,Chubut,45761.0,39386.0,2897.0,23216.0,18767.0,129202,825.0,68.34389815720037,20.94871530485329
2020,3,Córdoba,276360.0,430771.0,102217.0,48368.0,9756.0,867417,55.0,75.22035723669207,23.029708353509868
2020,3,Corrientes,50858.0,58681.0,2960.0,5513.0,5379.0,123388,3.0,41.750749470464434,10.993613616681577
2020,3,Entre Ríos,87892.0,106950.0,13954.0,20379.0,12320.0,241482,13.0,58.1901640924315,17.398110879051448
2020,3,Formosa,21790.0,10003.0,2000.0,15023.0,393.0,49209,0.0,31.905623310186538,8.120337229392224
2020,3,Jujuy,32611.0,57682.0,11112.0,952.0,4371.0,106728,0.0,54.04441923820905,13.820037033679931
2020,3,La Pampa,9015.0,56845.0,14677.0,11893.0,1305.0,93619,116.0,79.26447706670275,26.115702018823033
2020,3,La Rioja,17346.0,34984.0,1.0,250.0,35.0,52613,3.0,50.118113236302676,13.341312020771634
2020,3,Mendoza,91908.0,64672.0,32817.0,17523.0,868.0,207173,615.0,37.348633137232696,10.422355488053226
2020,3,Misiones,50195.0,77989.0,2572.0,3445.0,8985.0,143186,0.0,41.60448628544863,11.331798537010407
2020,3,Neuquén,30222.0,70446.0,11043.0,16787.0,737.0,128862,373.0,65.24417025530218,19.42045929269766
2020,3,Río Negro,49530.0,40001.0,10381.0,13187.0,18368.0,130966,501.0,57.052405915845014,17.54802558517
2020,3,Salta,58216.0,84128.0,25445.0,5764.0,7293.0,180844,2.0,52.31571212848803,12.670239307125406
2020,3,San Juan,40092.0,9223.0,5509.0,14023.0,8480.0,77071,256.0,38.78995525412846,9.88083251128296
2020,3,San Luis,8401.0,10077.0,6.0,61828.0,36253.0,116417,148.0,79.96172209417188,22.8839263803681
2020,3,Santa Cruz,12845.0,16098.0,1027.0,6938.0,2373.0,39084,197.0,35.95152890784452,10.697207032526524
2020,3,Santa Fe,295051.0,405807.0,45721.0,37112.0,19307.0,802861,137.0,72.12060247348236,22.677710522681583
2020,3,Santiago Del Estero,26419.0,70720.0,555.0,4185.0,3613.0,105491,1.0,43.37593131691913,10.76484130094044
2020,3,Tierra Del Fuego,12854.0,26491.0,0.0,0.0,310.0,39366,289.0,76.80909583946696,22.771515363810202
2020,3,Tucumán,149605.0,11752.0,59949.0,1808.0,762.0,223854,22.0,53.2281495112899,13.184990703555616
2020,2,Buenos Aires,661272.0,2244277.0,723072.0,91736.0,57189.0,3772480,5066.0,65.2205801358229,21.552858404836318
2020,2,Capital Federal,178896.0,1106133.0,39482.0,3937.0,29373.0,1356431,1390.0,106.41480599073645,44.15182686820503
2020,2,Catamarca,26968.0,3641.0,14878.0,261.0,2228.0,47975,1.0,45.43181818181818,11.556666835285702
2020,2,Chaco,46816.0,56017.0,17266.0,6452.0,1581.0,128129,3.0,39.83250279006581,10.646198278920558
2020,2,Chubut,45761.0,38279.0,1324.0,17678.0,5614.0,107831,825.0,57.344613387235526,17.577923412048097
2020,2,Córdoba,282858.0,415007.0,85818.0,44522.0,8263.0,836413,55.0,72.71358531242393,22.262629768284135
2020,2,Corrientes,51248.0,55536.0,3144.0,3927.0,5011.0,118863,3.0,40.30476267979574,10.613139950481656
2020,2,Entre Ríos,89391.0,99423.0,13954.0,20042.0,11303.0,234100,13.0,56.538654739709614,16.90464963972206
2020,2,Formosa,21805.0,9353.0,1882.0,14723.0,169.0,47932,0.0,31.1394362262631,7.925539742616724
2020,2,Jujuy,32705.0,38938.0,5057.0,952.0,16664.0,94316,0.0,47.887810227872784,12.246000275261045
2020,2,La Pampa,8551.0,54422.0,14232.0,11314.0,1290.0,89693,116.0,76.10158288987562,25.07384596485546
2020,2,La Rioja,16885.0,34984.0,1.0,250.0,35.0,52152,3.0,49.83993501839552,13.267548880443243
2020,2,Mendoza,91904.0,62941.0,29613.0,15924.0,802.0,200569,615.0,36.25224342110005,10.116652469373573
2020,2,Misiones,50792.0,74497.0,2579.0,3319.0,9153.0,140340,0.0,40.88779600969606,11.136919674351834
2020,2,Neuquén,30256.0,67990.0,11037.0,15755.0,1134.0,125799,373.0,63.898469033764314,19.02059866374008
2020,2,Río Negro,49756.0,39650.0,10382.0,11331.0,18367.0,128985,501.0,56.369335248791955,17.338453751536527
2020,2,Salta,59502.0,81740.0,24289.0,5123.0,7108.0,177760,2.0,51.58158335340357,12.492822821915325
2020,2,San Juan,40092.0,8275.0,5509.0,7019.0,8882.0,69521,256.0,35.09485776365026,8.939786450606132
2020,2,San Luis,8401.0,8357.0,6.0,60935.0,36253.0,113804,148.0,78.4096773527651,22.440286647722235
2020,2,Santa Cruz,12845.0,16044.0,1027.0,6585.0,2368.0,38672,197.0,35.79262396979603,10.650675172081195
2020,2,Santa Fe,299974.0,381679.0,46698.0,30487.0,19094.0,777795,137.0,70.002168637187,22.01189934872471
2020,2,Santiago Del Estero,25917.0,72074.0,355.0,3038.0,4063.0,105446,1.0,43.46716682468362,10.787648634906734
2020,2,Tierra Del Fuego,12854.0,26025.0,0.0,0.0,310.0,38900,289.0,76.36948260742473,22.642392447335883
2020,2,Tucumán,150084.0,9833.0,55120.0,1357.0,762.0,217134,22.0,51.78074091030483,12.826796661758182
2020,1,Buenos Aires,673237.0,2210349.0,720688.0,85443.0,18334.0,3702985,5066.0,64.32563101743429,21.208081014212762
2020,1,Capital Federal,184494.0,1097635.0,38898.0,3911.0,28556.0,1352104,1390.0,105.98017414181909,44.02408243452466
2020,1,Catamarca,21945.0,3146.0,12056.0,261.0,2227.0,39634,1.0,37.615427687460254,9.568286447482455
2020,1,Chaco,46356.0,54144.0,11958.0,6239.0,1580.0,120274,3.0,37.483833369172615,10.018358007806318
2020,1,Chubut,45763.0,27287.0,1324.0,16885.0,5479.0,95938,800.0,51.26848941909703,15.715139739949185
2020,1,Córdoba,286168.0,406109.0,68512.0,41617.0,8693.0,811044,55.0,70.6880744339108,21.64232669040361
2020,1,Corrientes,51126.0,53231.0,2172.0,2437.0,5004.0,113967,3.0,38.729079942230904,10.198192297264285
2020,1,Entre Ríos,90368.0,95434.0,13245.0,18737.0,14062.0,231833,13.0,56.12006051437216,16.779387594256768
2020,1,Formosa,21068.0,8887.0,1800.0,14510.0,169.0,46434,0.0,30.228303962606848,7.693633209507935
2020,1,Jujuy,32066.0,38938.0,3078.0,942.0,16641.0,91665,0.0,46.670230639987786,11.934505713694248
2020,1,La Pampa,8553.0,53755.0,13821.0,11295.0,1802.0,89110,116.0,75.76678781291396,24.96348894596364
2020,1,La Rioja,13076.0,34984.0,0.0,251.0,29.0,48337,3.0,46.346631384166976,12.337423688670192
2020,1,Mendoza,91955.0,50251.0,28059.0,12465.0,722.0,182837,615.0,33.14207670017271,9.248656325291032
2020,1,Misiones,51458.0,69452.0,1220.0,460.0,10962.0,133552,0.0,39.01834755171205,10.627621055982175
2020,1,Neuquén,29305.0,65951.0,11031.0,14711.0,729.0,121354,373.0,61.84749362355069,18.409872883598883
2020,1,Río Negro,47756.0,38479.0,10381.0,11222.0,18362.0,125699,501.0,55.11566865962362,16.95263605430754
2020,1,Salta,60426.0,75593.0,23025.0,4125.0,7212.0,170379,2.0,49.59568027012866,12.011697200976553
2020,1,San Juan,40092.0,6448.0,5508.0,7082.0,5101.0,63975,256.0,32.392292136304725,8.251277881190129
2020,1,San Luis,8301.0,7612.0,5.0,58301.0,36333.0,110404,148.0,76.30854184641933,21.838769386372302
2020,1,Santa Cruz,12845.0,15766.0,1026.0,6817.0,2368.0,38625,197.0,35.97427628896549,10.704172537298618
2020,1,Santa Fe,302366.0,383673.0,35123.0,30488.0,19468.0,770981,137.0,69.52357940253133,21.86132458787361
2020,1,Santiago Del Estero,24695.0,70424.0,200.0,2779.0,4657.0,102754,1.0,42.466359187991806,10.539212166838636
2020,1,Tierra Del Fuego,12854.0,25632.0,0.0,0.0,308.0,38505,289.0,76.06964979018785,22.552553250860385
2020,1,Tucumán,143184.0,10494.0,44687.0,1355.0,347.0,200045,22.0,47.84792325850032,11.852464901793745
2019,4,Buenos Aires,720011.0,2191672.0,669194.0,87111.0,18266.0,3681120,5134.0,64.25205288245421,21.135089381908887
2019,4,Capital Federal,196938.0,1093143.0,35534.0,3914.0,28576.0,1356695,1410.0,106.24546751041055,44.18705360861236
2019,4,Catamarca,22999.0,3318.0,9506.0,261.0,2227.0,38310,1.0,36.43842912715547,9.268865071492511
2019,4,Chaco,48661.0,53602.0,8831.0,5229.0,1580.0,117900,3.0,36.835478630342415,9.84506318966921
2019,4,Chubut,47045.0,26977.0,1324.0,15267.0,5489.0,95292,810.0,51.145017855147124,15.677171185926401
2019,4,Córdoba,296872.0,410038.0,53335.0,37750.0,8693.0,806633,55.0,70.48295566244217,21.57949716642836
2019,4,Corrientes,52525.0,51845.0,2002.0,2458.0,5004.0,113831,3.0,38.767440989262106,10.208283637368018
2019,4,Entre Ríos,92981.0,99206.0,12875.0,18561.0,15407.0,239017,13.0,57.99221691704514,17.339132629892976
2019,4,Formosa,21567.0,8684.0,1760.0,14531.0,169.0,46711,0.0,30.471313480544048,7.755476118924716
2019,4,Jujuy,32949.0,37604.0,873.0,814.0,16641.0,88881,0.0,45.37754633175065,11.60391510228381
2019,4,La Pampa,15457.0,56854.0,4942.0,11341.0,1805.0,90280,119.0,76.92418969170417,25.344921847620384
2019,4,La Rioja,13738.0,34984.0,0.0,251.0,29.0,48999,3.0,47.13589011052434,12.547563567459605
2019,4,Mendoza,96678.0,49711.0,24989.0,13672.0,730.0,185157,623.0,33.64903072027183,9.390112733918839
2019,4,Misiones,53116.0,69676.0,847.0,441.0,11733.0,135813,0.0,39.78923684048622,10.837581902491847
2019,4,Neuquén,29826.0,60970.0,10549.0,14246.0,854.0,116069,376.0,59.35590092822445,17.668184976921886
2019,4,Río Negro,49747.0,37933.0,9658.0,11437.0,18365.0,126636,504.0,55.70500968287489,17.13387032217983
2019,4,Salta,63272.0,76062.0,21865.0,3040.0,8206.0,172443,2.0,50.35463892238824,12.195492805546795
2019,4,San Juan,41360.0,6338.0,4931.0,7241.0,5104.0,64715,259.0,32.85497572815534,8.36915261267133
2019,4,San Luis,8569.0,8027.0,6.0,55266.0,36333.0,108053,148.0,74.92002603481464,21.441352893267833
2019,4,Santa Cruz,13264.0,15899.0,1036.0,6800.0,2371.0,39170,200.0,36.71136308535834,10.923427797723754
2019,4,Santa Fe,312072.0,382254.0,27464.0,26978.0,20401.0,769019,150.0,69.48235725596862,21.84835065573258
2019,4,Santiago Del Estero,24682.0,71239.0,200.0,2810.0,4657.0,103587,1.0,42.92077382358182,10.651974288337923
2019,4,Tierra Del Fuego,13261.0,26821.0,0.0,0.0,310.0,40101,291.0,79.69536136377089,23.627546752616215
2019,4,Tucumán,146985.0,11012.0,39574.0,725.0,348.0,198621,23.0,47.64902012521289,11.803181280712074
2019,3,Buenos Aires,1277249.0,2144956.0,425386.0,85572.0,27070.0,3950114,10119.0,69.35630106079125,22.761733615562225
2019,3,Capital Federal,300288.0,1080973.0,24900.0,3895.0,31155.0,1437734,3477.0,112.6453878037209,46.904770893488056
2019,3,Catamarca,24349.0,5543.0,13.0,244.0,2251.0,32391,9.0,30.883614526737205,7.855954765218487
2019,3,Chaco,50416.0,49156.0,8063.0,5224.0,1592.0,114438,13.0,35.8460309754608,9.580664387529255
2019,3,Chubut,37298.0,27090.0,1917.0,15149.0,7551.0,87481,1524.0,47.56624162293312,14.580466548718958
2019,3,Córdoba,307780.0,399231.0,30064.0,37277.0,8701.0,782946,107.0,68.59234901069021,21.000781776953538
2019,3,Corrientes,53344.0,50230.0,1888.0,2458.0,4839.0,112749,10.0,38.48535113586719,10.134028114178687
2019,3,Entre Ríos,94947.0,96305.0,12888.0,18530.0,15432.0,238057,45.0,57.90009945796624,17.311661825597923
2019,3,Formosa,21777.0,8359.0,1476.0,14292.0,162.0,46066,0.0,30.11243299777749,7.664177713890219
2019,3,Jujuy,33110.0,35742.0,274.0,812.0,16638.0,86575,1.0,44.322486842913605,11.334206981241007
2019,3,La Pampa,19469.0,52941.0,4994.0,11462.0,1962.0,90559,269.0,77.45269423291748,25.519002705641388
2019,3,La Rioja,14390.0,34984.0,11.0,251.0,41.0,49659,18.0,47.94290512174643,12.762431790856121
2019,3,Mendoza,148640.0,54312.0,6865.0,12975.0,1545.0,223015,1322.0,40.73714258735342,11.368189016279217
2019,3,Misiones,54493.0,65872.0,829.0,419.0,12270.0,133883,0.0,39.33292986744382,10.713348334458951
2019,3,Neuquén,43347.0,60484.0,5560.0,13512.0,2518.0,123435,1986.0,64.13887269491578,19.092075679641724
2019,3,Río Negro,67478.0,37425.0,9739.0,10806.0,18847.0,143391,904.0,63.42470088700958,19.508498591229387
2019,3,Salta,65799.0,74329.0,733.0,1580.0,9394.0,151834,1.0,44.47617792228716,10.771854623416075
2019,3,San Juan,51670.0,7425.0,1227.0,7241.0,5535.0,72535,563.0,37.06231303554226,9.440941485226007
2019,3,San Luis,13037.0,10561.0,350.0,62286.0,36466.0,122409,291.0,85.22608876849344,24.390971166174673
2019,3,Santa Cruz,10663.0,17056.0,969.0,6544.0,2738.0,37642,328.0,35.62816097885956,10.601555192584216
2019,3,Santa Fe,319396.0,377171.0,18690.0,24269.0,21408.0,760706,228.0,68.87178057593026,21.656424746361633
2019,3,Santiago Del Estero,24556.0,71198.0,219.0,2759.0,34400.0,133130,2.0,55.30391146854541,13.725288048364083
2019,3,Tierra Del Fuego,19790.0,26659.0,651.0,0.0,1487.0,48043,544.0,96.46210963092378,28.598925193212118
2019,3,Tucumán,150918.0,12089.0,116.0,684.0,324.0,164099,32.0,39.487600204016815,9.781574184382116
2019,2,Buenos Aires,1284658.0,2079900.0,382971.0,75240.0,32929.0,3845594,10104.0,67.84713982374198,22.215789484298067
2019,2,Capital Federal,309937.0,1061358.0,36082.0,3962.0,4281.0,1412177,3443.0,110.54556699485231,46.08592579281094
2019,2,Catamarca,25682.0,5543.0,13.0,146.0,2251.0,33626,9.0,32.13095022019278,8.173397032450584
2019,2,Chaco,50765.0,47448.0,4203.0,4727.0,1591.0,108721,13.0,34.14026097986763,9.125011329267105
2019,2,Chubut,37313.0,26338.0,1917.0,14443.0,7545.0,86038,1518.0,46.98798413626923,14.403808727896068
2019,2,Córdoba,314768.0,388254.0,23023.0,33847.0,15236.0,775023,105.0,68.07130938789848,20.841637242238242
2019,2,Corrientes,53835.0,47431.0,1701.0,2444.0,6138.0,111539,10.0,38.15558588418795,10.047459019420458
2019,2,Entre Ríos,97081.0,91081.0,12764.0,17369.0,17529.0,235780,44.0,57.47823458872391,17.185820444672466
2019,2,Formosa,21916.0,8686.0,1382.0,14292.0,162.0,46438,0.0,30.418236006943307,7.742195783956093
2019,2,Jujuy,33022.0,30742.0,274.0,812.0,21857.0,86706,1.0,44.511922790626045,11.382934590825071
2019,2,La Pampa,19471.0,52101.0,4840.0,10789.0,3004.0,89937,268.0,77.08313750288404,25.39783989548608
2019,2,La Rioja,15014.0,34984.0,11.0,251.0,41.0,50283,18.0,48.704939144243156,12.965645588675004
2019,2,Mendoza,148673.0,54027.0,6865.0,12748.0,1544.0,222535,1322.0,40.754624235362655,11.373356541672889
2019,2,Misiones,55373.0,64272.0,543.0,421.0,12269.0,132878,0.0,39.14612554169944,10.662825595018377
2019,2,Neuquén,43420.0,59021.0,4983.0,12792.0,2737.0,120954,1999.0,63.080964327674394,18.777900805620252
2019,2,Río Negro,67841.0,36527.0,4037.0,10485.0,19657.0,137632,915.0,61.0942074999118,18.792276756346176
2019,2,Salta,68827.0,62343.0,725.0,1210.0,9463.0,142567,1.0,41.89319832036978,10.146610869132008
2019,2,San Juan,51680.0,7425.0,1174.0,2870.0,6876.0,69461,564.0,35.59971733748176,9.068540162527924
2019,2,San Luis,11130.0,10298.0,347.0,57242.0,38368.0,117094,291.0,81.789994425864,23.40822663016059
2019,2,Santa Cruz,10665.0,10257.0,379.0,6514.0,2735.0,30225,325.0,28.846063055322123,8.584064828655885
2019,2,Santa Fe,325420.0,355140.0,18236.0,21980.0,22708.0,743258,226.0,67.42291993321949,21.201130485144205
2019,2,Santiago Del Estero,24393.0,64783.0,219.0,2759.0,34600.0,126752,2.0,52.78997126317105,13.101581339388986
2019,2,Tierra Del Fuego,19790.0,25527.0,651.0,0.0,1486.0,46910,544.0,94.79803428023493,28.10756382159569
2019,2,Tucumán,153121.0,12089.0,116.0,684.0,321.0,166299,32.0,40.13604621420884,9.942460440805863
2019,1,Buenos Aires,1304507.0,2020730.0,336362.0,64867.0,20201.0,3736563,10104.0,66.24255522736811,21.64173785141924
2019,1,Capital Federal,328246.0,1030814.0,32281.0,3978.0,4281.0,1396157,3443.0,109.19616455883845,45.57918389943661
2019,1,Catamarca,26912.0,4443.0,16.0,0.0,2251.0,33613,9.0,32.190488956121285,8.188504627374574
2019,1,Chaco,53409.0,43555.0,1951.0,3628.0,1134.0,103664,13.0,32.635876579429485,8.722835003407456
2019,1,Chubut,37302.0,23065.0,1923.0,14443.0,3045.0,78260,1518.0,42.99773633717796,13.180368061670734
2019,1,Córdoba,323272.0,363959.0,19902.0,24615.0,12367.0,744010,105.0,65.5173840768055,20.05952769269671
2019,1,Corrientes,55842.0,43444.0,1615.0,1528.0,58.0,102477,10.0,35.13498688698812,9.25199213887151
2019,1,Entre Ríos,100999.0,90253.0,12723.0,16231.0,12241.0,232403,44.0,56.78815996169284,16.979402393290254
2019,1,Formosa,22570.0,7878.0,940.0,13761.0,62.0,45211,0.0,29.677694630431926,7.55368578631946
2019,1,Jujuy,33248.0,12484.0,153.0,640.0,43622.0,90146,1.0,46.40843874036665,11.867849761055307
2019,1,La Pampa,18832.0,57373.0,2891.0,9023.0,1041.0,88892,268.0,76.35457433780647,25.157516640472675
2019,1,La Rioja,16367.0,34984.0,12.0,252.0,41.0,51638,18.0,50.184587883262736,13.359402478637785
2019,1,Mendoza,148524.0,40205.0,5662.0,10363.0,1544.0,204976,1322.0,37.657164970282864,10.508862067173826
2019,1,Misiones,54898.0,59214.0,465.0,426.0,7717.0,122720,0.0,36.25716826552349,9.87579609120626
2019,1,Neuquén,40747.0,55634.0,3114.0,12510.0,2372.0,112321,2056.0,58.87800433437489,17.526490396034294
2019,1,Río Negro,68377.0,34124.0,3994.0,9736.0,4857.0,120173,915.0,53.57164978100252,16.478122478195964
2019,1,Salta,74426.0,57933.0,647.0,1135.0,1879.0,136019,1.0,40.09834441771615,9.711781014403453
2019,1,San Juan,51660.0,5838.0,808.0,2932.0,1207.0,61881,564.0,31.833058053465464,8.108982017265918
2019,1,San Luis,11108.0,7784.0,378.0,53097.0,23968.0,96044,291.0,67.3379373977716,19.271779401291518
2019,1,Santa Cruz,10659.0,4615.0,382.0,6514.0,2735.0,24580,325.0,23.66765499676892,7.042691634453057
2019,1,Santa Fe,340038.0,340344.0,15621.0,23215.0,17860.0,736851,227.0,66.97409094791476,21.059894917387947
2019,1,Santiago Del Estero,25337.0,61547.0,23.0,2847.0,99.0,89851,2.0,37.519416746003905,9.311616280949599
2019,1,Tierra Del Fuego,19789.0,23549.0,1623.0,0.0,1486.0,45903,544.0,93.37581922721242,27.684925791261847
2019,1,Tucumán,159215.0,11670.0,118.0,678.0,321.0,171970,32.0,41.63074443134759,10.31263096739148
2018,4,Buenos Aires,1305576.0,1949637.0,296102.0,65477.0,19814.0,3626502,10104.0,64.60284663484316,21.058833823398523
2018,4,Capital Federal,328253.0,1019490.0,33042.0,3978.0,4257.0,1385577,3443.0,108.27314997057414,45.24931394036689
2018,4,Catamarca,26912.0,4443.0,16.0,0.0,2212.0,33574,9.0,32.225346166025346,8.197333541624968
2018,4,Chaco,53409.0,43555.0,1940.0,3236.0,1130.0,103257,13.0,32.59096087632982,8.7108351925502
2018,4,Chubut,37215.0,23065.0,952.0,14443.0,3047.0,77204,1518.0,42.61093609604538,13.061729706052178
2018,4,Córdoba,328854.0,355716.0,17675.0,21851.0,13243.0,737234,105.0,65.08926459112368,19.92843117514227
2018,4,Corrientes,55842.0,42418.0,796.0,1515.0,30.0,100591,10.0,34.56627656869549,9.102210657080787
2018,4,Entre Ríos,101168.0,86198.0,4853.0,15472.0,14356.0,222003,44.0,54.37477348639939,16.257794035384702
2018,4,Formosa,22619.0,7880.0,887.0,13761.0,57.0,45204,0.0,29.73653915732,7.568639138457005
